feature,outlierCount,outlierCount%,level,mi
UNMAPPED,50,14.204545454545455,1,0.007534505500535804
UNINTEGRATED,31,8.806818181818182,1,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.010158143403543374
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.04853831662595387
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.02315038717490414
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bifidobacterium.s__Bifidobacterium_gallinarum,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bifidobacterium.s__Bifidobacterium_pullorum,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0.0,5,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Carnobacterium.s__Carnobacterium_maltaromaticum,0,0.0,4,0.019353047512487453
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Enterococcus.s__Enterococcus_cecorum,0,0.0,4,0.007796412077057058
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Enterococcus.s__Enterococcus_devriesei,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Enterococcus.s__Enterococcus_gilvus,0,0.0,4,0.004213514966078025
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Floricoccus.s__Floricoccus_penangensis,0,0.0,4,0.013465731152413563
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Floricoccus.s__Floricoccus_tropicus,0,0.0,4,0.0006685483122288449
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.044258375390594296
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lactococcus.s__Lactococcus_lactis,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lactococcus.s__Lactococcus_piscium,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lactococcus.s__Lactococcus_raffinolactis,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lysinibacillus.s__Lysinibacillus_sp_BF_4,0,0.0,5,0.0005464828016583656
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Mycobacterium.s__Mycobacterium_sp_YC_RL4,0,0.0,6,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Mycolicibacter.s__Mycolicibacter_minnesotensis,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.036796121710598095
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Ralstonia.s__Ralstonia_pickettii,0,0.0,4,0.02017837820721491
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Staphylococcus.s__Staphylococcus_lentus,0,0.0,4,0.008863783513194834
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.007887439735991375
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Staphylococcus.s__Staphylococcus_xylosus,0,0.0,4,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Streptococcus.s__Streptococcus_lutetiensis,0,0.0,4,0.017913333930939634
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified,75,21.306818181818183,2,0.0
ARO-PWY: chorismate biosynthesis I,75,21.306818181818183,1,0.02125440944250223
ARO-PWY: chorismate biosynthesis I|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_gallinarum,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum,0,0.0,4,0.00528009801690188
ARO-PWY: chorismate biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pullorum,0,0.0,4,0.003324659313612033
ARO-PWY: chorismate biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0.0,5,0.0
ARO-PWY: chorismate biosynthesis I|g__Carnobacterium.s__Carnobacterium_maltaromaticum,0,0.0,4,0.034784853846872466
ARO-PWY: chorismate biosynthesis I|g__Clostridium.s__Clostridium_botulinum,0,0.0,4,0.03212310537566854
ARO-PWY: chorismate biosynthesis I|g__Clostridium.s__Clostridium_novyi,0,0.0,4,0.011553575040842645
ARO-PWY: chorismate biosynthesis I|g__Clostridium.s__Clostridium_perfringens,80,22.727272727272727,4,0.025284208089273896
ARO-PWY: chorismate biosynthesis I|g__Enterococcus.s__Enterococcus_cecorum,0,0.0,4,0.014414345654014449
ARO-PWY: chorismate biosynthesis I|g__Enterococcus.s__Enterococcus_devriesei,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Enterococcus.s__Enterococcus_faecium,0,0.0,4,0.0020635477731312246
ARO-PWY: chorismate biosynthesis I|g__Enterococcus.s__Enterococcus_gilvus,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Flavobacterium.s__Flavobacterium_psychrophilum,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Floricoccus.s__Floricoccus_penangensis,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Floricoccus.s__Floricoccus_tropicus,0,0.0,4,0.035655927013624744
ARO-PWY: chorismate biosynthesis I|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.015452109227594768
ARO-PWY: chorismate biosynthesis I|g__Lactococcus.s__Lactococcus_garvieae,0,0.0,4,0.018228066158279654
ARO-PWY: chorismate biosynthesis I|g__Lactococcus.s__Lactococcus_lactis,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Lactococcus.s__Lactococcus_petauri,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Lactococcus.s__Lactococcus_piscium,0,0.0,4,0.017452369394044487
ARO-PWY: chorismate biosynthesis I|g__Lysinibacillus.s__Lysinibacillus_sp_BF_4,0,0.0,5,0.0
ARO-PWY: chorismate biosynthesis I|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Macrococcus.s__Macrococcus_caseolyticus,0,0.0,4,0.040202971227740525
ARO-PWY: chorismate biosynthesis I|g__Mycolicibacter.s__Mycolicibacter_minnesotensis,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.03973525603939487
ARO-PWY: chorismate biosynthesis I|g__Paeniclostridium.s__Paeniclostridium_sordellii,0,0.0,4,0.050760759507591846
ARO-PWY: chorismate biosynthesis I|g__Peptostreptococcus.s__Peptostreptococcus_russellii,102,28.977272727272727,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Ralstonia.s__Ralstonia_pickettii,0,0.0,4,0.01892417838734306
ARO-PWY: chorismate biosynthesis I|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.023186956360722988
ARO-PWY: chorismate biosynthesis I|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Staphylococcus.s__Staphylococcus_agnetis,0,0.0,4,0.05752077758566165
ARO-PWY: chorismate biosynthesis I|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Staphylococcus.s__Staphylococcus_lentus,0,0.0,4,0.004311025701124516
ARO-PWY: chorismate biosynthesis I|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Streptococcus.s__Streptococcus_dysgalactiae_group,73,20.738636363636363,5,0.0
ARO-PWY: chorismate biosynthesis I|g__Streptococcus.s__Streptococcus_iniae,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Vagococcus.s__Vagococcus_fluvialis,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|g__Weissella.s__Weissella_thailandensis,0,0.0,4,0.0
ARO-PWY: chorismate biosynthesis I|unclassified,87,24.71590909090909,2,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis,32,9.090909090909092,1,0.021431262198152057
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0038406627430698226
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.009880674931232347
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.03976611432282362
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.010136587436428535
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Clostridium.s__Clostridium_novyi,0,0.0,4,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Clostridium.s__Clostridium_perfringens,0,0.0,4,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Escherichia.s__Escherichia_coli,0,0.0,4,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.023731754231915314
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri,0,0.0,4,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Lactococcus.s__Lactococcus_garvieae,72,20.454545454545453,4,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Lactococcus.s__Lactococcus_petauri,0,0.0,4,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.026954594247294406
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Paeniclostridium.s__Paeniclostridium_sordellii,0,0.0,4,0.023037273483521137
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Streptococcus.s__Streptococcus_dysgalactiae_group,75,21.306818181818183,5,0.024348807880740786
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified,60,17.045454545454547,2,0.0
AST-PWY: L-arginine degradation II (AST pathway),0,0.0,1,0.0
AST-PWY: L-arginine degradation II (AST pathway)|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0
AST-PWY: L-arginine degradation II (AST pathway)|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
AST-PWY: L-arginine degradation II (AST pathway)|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.006563642973546502
AST-PWY: L-arginine degradation II (AST pathway)|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.0
AST-PWY: L-arginine degradation II (AST pathway)|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.04201998579547128
AST-PWY: L-arginine degradation II (AST pathway)|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0
AST-PWY: L-arginine degradation II (AST pathway)|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0
AST-PWY: L-arginine degradation II (AST pathway)|unclassified,0,0.0,2,0.0
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I,123,34.94318181818182,1,0.042533249990684086
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.012598428365317771
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.002261328343404312
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.03714923853048879
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.01422027038830631
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.06513156460189262
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.0
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|unclassified,0,0.0,2,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis,61,17.329545454545453,1,0.04619402214547286
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.054418650162632476
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.05959282767726326
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.029436000217216707
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0022819182278910333
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.01616107753516416
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Bifidobacterium.s__Bifidobacterium_gallinarum,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum,0,0.0,4,0.019912377548894966
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pullorum,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0.0,5,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Carnobacterium.s__Carnobacterium_maltaromaticum,0,0.0,4,0.03425878806292704
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Clostridium.s__Clostridium_gasigenes,0,0.0,4,0.01320406278184083
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Corynebacterium.s__Corynebacterium_stationis,0,0.0,4,0.015188881528837017
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Enterococcus.s__Enterococcus_avium,0,0.0,4,0.009479696618573508
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Enterococcus.s__Enterococcus_cecorum,0,0.0,4,0.0012993712694466808
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Enterococcus.s__Enterococcus_devriesei,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Enterococcus.s__Enterococcus_gilvus,0,0.0,4,0.01924048099590947
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Enterococcus.s__Enterococcus_malodoratus,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Enterococcus.s__Enterococcus_pseudoavium,0,0.0,4,0.006434041971705273
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Floricoccus.s__Floricoccus_penangensis,0,0.0,4,0.003677072739091347
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Floricoccus.s__Floricoccus_tropicus,0,0.0,4,0.02314788368554721
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0020637306529696087
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Lachnoclostridium.s__Lachnoclostridium_sp_An76,0,0.0,5,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Lactococcus.s__Lactococcus_piscium,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Mycobacterium.s__Mycobacterium_sp_YC_RL4,0,0.0,6,0.013245234599516875
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Mycolicibacter.s__Mycolicibacter_minnesotensis,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.00799216229773414
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.022910203505173588
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Staphylococcus.s__Staphylococcus_agnetis,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.006333843698154595
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Streptococcus.s__Streptococcus_dysgalactiae_group,0,0.0,5,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Streptococcus.s__Streptococcus_gallolyticus,0,0.0,4,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Streptococcus.s__Streptococcus_infantarius,0,0.0,4,0.003572620989182207
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|unclassified,65,18.46590909090909,2,0.031217241898171766
CALVIN-PWY: Calvin-Benson-Bassham cycle,93,26.420454545454547,1,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.003932023137308338
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.003112936143436329
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.00488346742686141
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Carnobacterium.s__Carnobacterium_inhibens,0,0.0,4,0.02762819722746479
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Carnobacterium.s__Carnobacterium_maltaromaticum,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Clostridium.s__Clostridium_botulinum,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Clostridium.s__Clostridium_haemolyticum,0,0.0,4,0.02713553881933395
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Clostridium.s__Clostridium_novyi,0,0.0,4,0.052913708437045015
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Enterococcus.s__Enterococcus_avium,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Enterococcus.s__Enterococcus_cecorum,0,0.0,4,0.0008311642699736499
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Enterococcus.s__Enterococcus_devriesei,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Enterococcus.s__Enterococcus_faecium,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Enterococcus.s__Enterococcus_gilvus,0,0.0,4,0.004135027709940342
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Enterococcus.s__Enterococcus_malodoratus,0,0.0,4,0.03160048928546444
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Flavobacterium.s__Flavobacterium_psychrophilum,0,0.0,4,0.03884999437333092
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lactobacillus.s__Lactobacillus_salivarius,0,0.0,4,0.019813499190704187
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lactococcus.s__Lactococcus_garvieae,75,21.306818181818183,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lactococcus.s__Lactococcus_lactis,100,28.40909090909091,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lactococcus.s__Lactococcus_petauri,0,0.0,4,0.024354318129803598
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lactococcus.s__Lactococcus_piscium,0,0.0,4,0.01026438068743074
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lactococcus.s__Lactococcus_raffinolactis,0,0.0,4,0.0001684196602378396
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.02337787098573485
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Paeniclostridium.s__Paeniclostridium_sordellii,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Paraclostridium.s__Paraclostridium_bifermentans,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Peptostreptococcus.s__Peptostreptococcus_russellii,66,18.75,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Staphylococcus.s__Staphylococcus_agnetis,0,0.0,4,0.01503719462929931
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.027900867091825488
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Staphylococcus.s__Staphylococcus_condimenti,0,0.0,4,0.0024425304587036845
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Staphylococcus.s__Staphylococcus_lentus,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.026244142727364528
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.00641086955261172
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Staphylococcus.s__Staphylococcus_xylosus,0,0.0,4,0.0
